2015,5,19,6,49,0.61208,54.189,7.9106
2015,5,19,6,49,50.516,54.189,7.9112
2015,5,19,6,52,15.176,54.19,7.9138
2015,5,19,6,53,6.5421,54.19,7.9137
2015,5,19,6,54,41.772,54.19,7.9153
2015,5,19,6,58,53.652,54.19,7.9168
2015,5,19,7,1,34.546,54.191,7.9182
2015,5,19,7,2,18.136,54.19,7.9182
2015,5,19,7,4,19.62,54.191,7.9191
2015,5,19,7,39,33.9,54.19,7.918
2015,5,19,7,39,43.264,54.19,7.9182
2015,5,19,7,40,57.928,54.19,7.9177
2015,5,19,7,59,23.068,54.19,7.919
2015,5,19,7,59,32.348,54.191,7.9186
2015,5,19,8,3,33.234,54.191,7.9193
2015,5,19,8,55,22.294,54.191,7.9188
2015,5,19,9,34,33.314,54.19,7.9193
2015,5,20,6,41,18.194,54.19,7.9166
2015,5,20,6,43,10.882,54.19,7.9158
2015,5,20,6,45,12.004,54.19,7.916
2015,5,20,6,45,34.848,54.19,7.9164
2015,5,20,6,56,51.028,54.19,7.9153
2015,5,20,7,15,40.196,54.19,7.9163
2015,5,20,7,15,50.444,54.19,7.9165
2015,5,20,7,17,13.77,54.19,7.916
2015,5,20,7,17,22.498,54.19,7.9165
2015,5,20,7,18,17.33,54.19,7.9164
2015,5,20,7,18,55.57,54.19,7.9156
2015,5,20,7,26,51.894,54.19,7.916
2015,5,20,7,27,37.542,54.19,7.9173
2015,5,20,7,28,58.856,54.19,7.9158
2015,5,20,7,32,17.028,54.19,7.9164
2015,5,20,7,43,5.3061,54.19,7.9159
2015,5,20,7,54,11.436,54.19,7.9167
2015,5,20,8,6,50.084,54.19,7.9163
2015,5,20,8,12,49.18,54.19,7.9165
2015,5,20,8,27,14.538,54.19,7.9154
2015,5,20,8,27,21.206,54.187,7.9168
2015,5,20,8,38,10.304,54.19,7.9161
2015,5,20,8,38,17.588,54.191,7.9161
2015,5,20,9,36,53.46,54.19,7.9161
2015,5,20,9,36,59.952,54.189,7.9163
2015,5,21,22,21,21.522,54.709,8.2626
2015,5,22,6,18,39.178,54.709,8.2637
2015,5,22,6,18,44.22,54.709,8.2643
2015,5,24,1,30,30.226,54.662,8.2586
2015,5,24,1,36,50.12,54.662,8.2581
2015,5,24,7,48,17.144,54.663,8.2591
2015,5,24,12,22,58.32,54.662,8.2592
2015,5,24,12,24,7.4081,54.663,8.2588
2015,5,24,12,46,7.5921,54.662,8.2582
2015,5,25,1,30,46.6,54.662,8.2589
2015,5,25,1,33,58.516,54.662,8.259
2015,5,26,3,1,25.472,54.662,8.2579
2015,5,26,9,13,57.812,54.662,8.2589
2015,5,26,9,14,15.902,54.662,8.2583
2015,5,27,16,21,25.162,54.662,8.2587
2015,5,28,2,46,46.566,54.707,8.2677
2015,5,28,2,46,57.158,54.708,8.2662
2015,5,28,4,33,16.45,54.708,8.2654
2015,5,28,4,42,27.816,54.708,8.2649
2015,5,30,13,25,45.788,54.664,8.2592
2015,5,30,13,25,53.946,54.663,8.2587
2015,6,1,15,40,48.954,54.663,8.2545
2015,6,1,15,44,12.018,54.662,8.2597
2015,6,1,15,57,38.744,54.661,8.2576
